indicator,time,t2m,data,tp,cdd,dmd,fwi
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1985-01-01,11.342483545834453,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1986-01-01,11.13912401674979,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1987-01-01,12.228025653647757,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1988-01-01,12.043455064384721,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1989-01-01,11.12878938900994,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1990-01-01,11.779236056092039,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1991-01-01,11.36126053217489,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1992-01-01,11.501167487118943,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1993-01-01,11.479358569184091,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1994-01-01,18.115418305349564,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1995-01-01,10.922655265750393,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1996-01-01,10.510806435366197,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1997-01-01,8.536266560162256,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1998-01-01,15.735470294703044,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1999-01-01,12.600929220359939,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2000-01-01,16.102335155021805,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2001-01-01,15.83718551259898,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2002-01-01,12.122310951126657,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2003-01-01,20.709557910333665,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2004-01-01,12.506764951587176,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2005-01-01,14.064122022214399,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2006-01-01,17.99909033845109,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2007-01-01,17.201001166207824,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2008-01-01,16.116577382844717,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2009-01-01,14.99977901533723,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2010-01-01,17.678885341878082,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2011-01-01,15.259516275851354,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2012-01-01,21.748775125609463,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2013-01-01,15.850889571670855,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2014-01-01,13.13026742486179,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2015-01-01,21.940957115552912,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2016-01-01,17.904828420961266,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2017-01-01,21.417711359419833,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2018-01-01,17.435471503685537,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2019-01-01,19.798933118313446,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2020-01-01,19.44519990958033,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2021-01-01,18.424524321246878,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2022-01-01,23.101357659667563,,,,,
06_hot_days-reanalysis-yearly-30deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2023-01-01,20.8861586039316,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1940-01-01,1.3694583318013234,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1941-01-01,2.112597593637633,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1942-01-01,1.4809050973212199,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1943-01-01,2.1486295885573736,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1944-01-01,1.2969666259607273,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1945-01-01,2.505840711068615,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1946-01-01,2.7675354708013797,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1947-01-01,1.8571392276865506,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1948-01-01,1.1420879097527614,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1949-01-01,1.496110427822489,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1950-01-01,2.301250414892694,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1951-01-01,1.6609387680953966,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1952-01-01,2.1486222821889576,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1953-01-01,1.9140994633616013,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1954-01-01,2.022378622029089,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1955-01-01,1.207267262754882,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1956-01-01,1.3868298882734313,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1957-01-01,1.939805824894,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1958-01-01,1.5484698271307598,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1959-01-01,0.8890152019243984,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1960-01-01,1.1575676625299172,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1961-01-01,1.548344531061313,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1962-01-01,2.1507961928407084,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1963-01-01,1.4602900011737079,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1964-01-01,1.2853197201492994,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1965-01-01,1.5372629277301075,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1966-01-01,1.5053452255971742,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1967-01-01,1.13134859867794,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1968-01-01,1.3681605725395103,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1969-01-01,1.4685162469987634,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1970-01-01,1.234767855215222,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1971-01-01,1.2009015094274442,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1972-01-01,0.9595086442184684,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1973-01-01,1.5096184376034953,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1974-01-01,1.3754062862659626,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1975-01-01,1.264824314154032,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1976-01-01,0.9203664621721923,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1977-01-01,1.142908311183342,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1978-01-01,1.3546806428791494,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1979-01-01,1.2815889383842785,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1980-01-01,1.7551306235150275,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1981-01-01,1.760236052199518,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1982-01-01,1.1157905821904408,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1983-01-01,1.0954930330150698,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1984-01-01,1.1256515807331045,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1985-01-01,1.7179112296758376,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1986-01-01,1.564101892813052,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1987-01-01,2.143339335018121,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1988-01-01,1.9824111956498345,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1989-01-01,1.8373513026602446,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1990-01-01,1.796775324533709,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1991-01-01,2.112929989279854,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1992-01-01,1.6147169781449533,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1993-01-01,1.9207516140547838,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1994-01-01,2.5278813861423357,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1995-01-01,1.621579457257823,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1996-01-01,1.6639659299783751,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1997-01-01,1.0641618335894325,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1998-01-01,3.0405915791400617,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1999-01-01,2.097961546638009,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2000-01-01,3.315870774173802,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2001-01-01,2.6650620705563317,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2002-01-01,1.846056962805235,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2003-01-01,3.928847327136857,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2004-01-01,2.0402224797432,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2005-01-01,2.484814428797788,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2006-01-01,3.3450845729259067,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2007-01-01,4.074897944665401,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2008-01-01,2.8093298670000495,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2009-01-01,2.3307315037872223,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2010-01-01,3.517850449804307,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2011-01-01,2.482954486442433,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2012-01-01,4.630320538030815,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2013-01-01,2.7238063444615697,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2014-01-01,2.1730609529224902,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2015-01-01,4.179006768069059,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2016-01-01,3.4013309388106365,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2017-01-01,4.8768366094306845,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2018-01-01,2.4327805111176315,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2019-01-01,3.321423619640407,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2020-01-01,3.8272202690110375,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2021-01-01,3.888221770902859,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2022-01-01,5.00791710721364,,,,,
06_hot_days-reanalysis-yearly-35deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2023-01-01,4.930305402502708,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1940-01-01,0.1304933037949687,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1941-01-01,0.13549028143156178,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1942-01-01,0.08603812742813491,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1943-01-01,0.0973774260577295,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1944-01-01,0.06450992503524179,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1945-01-01,0.2019392329458517,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1946-01-01,0.09451062407367425,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1947-01-01,0.10026086127032613,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1948-01-01,0.10341148914028483,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1949-01-01,0.11481875472275398,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1950-01-01,0.07906660806031525,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1951-01-01,0.15122067810621778,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1952-01-01,0.19066220975855233,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1953-01-01,0.2255638686159874,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1954-01-01,0.2774161087709881,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1955-01-01,0.09895733050957525,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1956-01-01,0.11087506092918305,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1957-01-01,0.168867958475975,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1958-01-01,0.1864741631708602,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1959-01-01,0.03214781094458867,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1960-01-01,0.06423538564070355,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1961-01-01,0.12306225386430125,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1962-01-01,0.21301047568745438,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1963-01-01,0.15094238463066714,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1964-01-01,0.1323653495318539,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1965-01-01,0.19168900882521236,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1966-01-01,0.1992912162028388,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1967-01-01,0.053131653628534614,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1968-01-01,0.09135342127493566,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1969-01-01,0.07155367664280271,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1970-01-01,0.09296102659887133,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1971-01-01,0.06711894199935843,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1972-01-01,0.08959895846420839,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1973-01-01,0.15304830408584325,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1974-01-01,0.1088495701895371,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1975-01-01,0.1192587242118121,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1976-01-01,0.04884137692348579,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1977-01-01,0.13469415551533187,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1978-01-01,0.14970248581243506,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1979-01-01,0.09434934482238455,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1980-01-01,0.18869708471131313,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1981-01-01,0.16701541811781057,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1982-01-01,0.0371384260016462,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1983-01-01,0.02849986287585312,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1984-01-01,0.06969644708439449,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1985-01-01,0.10770409383848668,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1986-01-01,0.13570965260980178,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1987-01-01,0.14559626517259042,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1988-01-01,0.09193068317304465,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1989-01-01,0.11987981127651191,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1990-01-01,0.11315945515046957,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1991-01-01,0.16212250471155232,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1992-01-01,0.03493532485115853,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1993-01-01,0.11356821749625387,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1994-01-01,0.11587573497652279,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1995-01-01,0.1386468007313736,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1996-01-01,0.13338675303214542,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1997-01-01,0.030451967260903736,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1998-01-01,0.2817805566582037,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,1999-01-01,0.13541822237543197,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2000-01-01,0.40477131049685444,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2001-01-01,0.21669562290531924,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2002-01-01,0.12268297067767599,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2003-01-01,0.2590533477570948,,,,,
06_hot_days-reanalysis-yearly-40deg-layer-eea_eea_38-latitude-1940-2023-v1.0,2004-01-01,0.16351203713457138,,,,,
